index,Value
2022-10-25,86.09731870967742
2022-10-26,86.83160225806452
2022-10-27,87.56588580645162
2022-10-28,88.30016935483872
2022-10-29,89.03445290322581
2022-10-30,89.76873645161291
2022-10-31,90.50302
2022-11-01,90.05712766666667
2022-11-02,89.61123533333334
2022-11-03,89.16534300000001
2022-11-04,88.71945066666667
2022-11-05,88.27355833333334
2022-11-06,87.82766600000001
2022-11-07,87.38177366666667
2022-11-08,86.93588133333334
2022-11-09,86.48998900000001
2022-11-10,86.04409666666668
2022-11-11,85.59820433333334
2022-11-12,85.15231200000001
2022-11-13,84.70641966666668
2022-11-14,84.26052733333333
2022-11-15,83.81463500000001
2022-11-16,83.36874266666666
2022-11-17,82.92285033333333
2022-11-18,82.476958
2022-11-19,82.03106566666666
2022-11-20,81.58517333333333
2022-11-21,81.139281
2022-11-22,80.69338866666666
2022-11-23,80.24749633333333
2022-11-24,79.801604
2022-11-25,79.35571166666666
2022-11-26,78.90981933333333
2022-11-27,78.463927
2022-11-28,78.01803466666667
2022-11-29,77.57214233333333
2022-11-30,77.12625
2022-12-01,77.15740612903225
2022-12-02,77.18856225806452
2022-12-03,77.21971838709678
2022-12-04,77.25087451612903
2022-12-05,77.28203064516129
2022-12-06,77.31318677419355
2022-12-07,77.34434290322581
2022-12-08,77.37549903225806
2022-12-09,77.40665516129032
2022-12-10,77.43781129032259
2022-12-11,77.46896741935484
2022-12-12,77.5001235483871
2022-12-13,77.53127967741935
2022-12-14,77.56243580645162
2022-12-15,77.59359193548387
2022-12-16,77.62474806451613
2022-12-17,77.65590419354838
2022-12-18,77.68706032258065
2022-12-19,77.7182164516129
2022-12-20,77.74937258064516
2022-12-21,77.78052870967741
2022-12-22,77.81168483870968
2022-12-23,77.84284096774194
2022-12-24,77.87399709677419
2022-12-25,77.90515322580644
2022-12-26,77.93630935483871
2022-12-27,77.96746548387097
2022-12-28,77.99862161290322
2022-12-29,78.02977774193548
2022-12-30,78.06093387096774
2022-12-31,78.09209
2023-01-01,77.21734096774193
2023-01-02,76.34259193548387
2023-01-03,75.4678429032258
2023-01-04,74.59309387096773
2023-01-05,73.71834483870968
2023-01-06,72.84359580645162
2023-01-07,71.96884677419355
2023-01-08,71.09409774193549
2023-01-09,70.21934870967742
2023-01-10,69.34459967741935
2023-01-11,68.46985064516129
2023-01-12,67.59510161290322
2023-01-13,66.72035258064516
2023-01-14,65.84560354838709
2023-01-15,64.97085451612904
2023-01-16,64.09610548387097
2023-01-17,63.221356451612905
2023-01-18,62.34660741935484
2023-01-19,61.47185838709677
2023-01-20,60.59710935483871
2023-01-21,59.72236032258064
2023-01-22,58.84761129032258
2023-01-23,57.97286225806452
2023-01-24,57.09811322580645
2023-01-25,56.22336419354839
2023-01-26,55.348615161290326
2023-01-27,54.47386612903226
2023-01-28,53.599117096774194
2023-01-29,52.72436806451613
2023-01-30,51.84961903225806
2023-01-31,50.97487
2023-02-01,53.68110607142857
2023-02-02,56.38734214285714
2023-02-03,59.093578214285714
2023-02-04,61.79981428571429
2023-02-05,64.50605035714285
2023-02-06,67.21228642857143
2023-02-07,69.9185225
2023-02-08,72.62475857142857
2023-02-09,75.33099464285715
2023-02-10,78.03723071428571
2023-02-11,80.74346678571429
2023-02-12,83.44970285714285
2023-02-13,86.15593892857143
2023-02-14,88.86217500000001
2023-02-15,91.56841107142857
2023-02-16,94.27464714285713
2023-02-17,96.98088321428571
2023-02-18,99.68711928571429
