Date,Price
29-10-2022,15.8625
30-10-2022,15.8325
31-10-2022,15.8025
01-11-2022,16.13
02-11-2022,16.6625
03-11-2022,15.9425
04-11-2022,15.655
05-11-2022,15.62
06-11-2022,15.6025
07-11-2022,15.585
08-11-2022,15.75
09-11-2022,15.915
10-11-2022,15.5675
11-11-2022,14.405
12-11-2022,14.6575
13-11-2022,14.78375
14-11-2022,14.91
15-11-2022,14.635
16-11-2022,15.1
17-11-2022,14.8775
18-11-2022,14.39
19-11-2022,14.59375
20-11-2022,14.695625
21-11-2022,14.7975
22-11-2022,13.8425
23-11-2022,14.0425
24-11-2022,13.4775
25-11-2022,13.3325
26-11-2022,13.44875
27-11-2022,13.506875
28-11-2022,13.565
29-11-2022,13.615
30-11-2022,13.8075
01-12-2022,13.36
02-12-2022,13.45
03-12-2022,13.59125
04-12-2022,13.661875
05-12-2022,13.7325
06-12-2022,14.0425
07-12-2022,14.0775
08-12-2022,13.3975
09-12-2022,13.4775
10-12-2022,13.3975
11-12-2022,13.3575
12-12-2022,13.3175
13-12-2022,12.8825
14-12-2022,12.885
15-12-2022,13.7325
16-12-2022,14.07
17-12-2022,13.81125
18-12-2022,13.681875
19-12-2022,13.5525
20-12-2022,13.78
21-12-2022,15.5625
22-12-2022,15.1875
23-12-2022,16.16
24-12-2022,16.04625
25-12-2022,15.989375
26-12-2022,15.9325
27-12-2022,15.29
28-12-2022,15.395
29-12-2022,14.8125
30-12-2022,14.8675
31-12-2022,14.77625
01-01-2023,14.730625
02-01-2023,14.685
03-01-2023,14.385
04-01-2023,15.1975
05-01-2023,14.9825
06-01-2023,15.025
07-01-2023,14.83875
08-01-2023,14.745625
09-01-2023,14.6525
10-01-2023,15.51
11-01-2023,15.435
12-01-2023,15.275
13-01-2023,14.46
14-01-2023,14.74125
15-01-2023,14.881875
16-01-2023,15.0225
17-01-2023,14.59
18-01-2023,14.3725
19-01-2023,13.96
20-01-2023,13.7875
21-01-2023,13.7025
22-01-2023,13.66
23-01-2023,13.6175
24-01-2023,13.6575
25-01-2023,14.655
26-01-2023,15.9875
27-01-2023,17.32
28-01-2023,17.515
29-01-2023,17.6125
30-01-2023,17.71
31-01-2023,16.875
01-02-2023,16.78
02-02-2023,15.7325
03-02-2023,14.3975
04-02-2023,14.5425
05-02-2023,14.615
06-02-2023,14.6875
07-02-2023,14.125
08-02-2023,13.595
09-02-2023,13.04
10-02-2023,12.745
11-02-2023,13.2125
12-02-2023,13.44625
13-02-2023,13.68
14-02-2023,13.4525
15-02-2023,12.86
16-02-2023,12.89
17-02-2023,13.085
18-02-2023,13.23375
19-02-2023,13.308125
20-02-2023,13.3825
21-02-2023,14.0075
22-02-2023,15.5875
23-02-2023,15.075
24-02-2023,14.185
25-02-2023,14.03
26-02-2023,13.9525
27-02-2023,13.875
28-02-2023,14.02
01-03-2023,12.995
02-03-2023,12.97
03-03-2023,12.18
04-03-2023,12.22375
05-03-2023,12.245625
06-03-2023,12.2675
07-03-2023,12.35875
08-03-2023,12.45
09-03-2023,12.725
10-03-2023,13.4125
11-03-2023,14.81375
12-03-2023,15.514375
13-03-2023,16.215
14-03-2023,16.2175
15-03-2023,16.295
16-03-2023,16.2175
17-03-2023,14.7675
18-03-2023,15.3875
19-03-2023,15.6975
20-03-2023,16.0075
21-03-2023,15.0825
22-03-2023,14.8075
23-03-2023,14.49
24-03-2023,15.24
25-03-2023,15.3425
26-03-2023,15.39375
27-03-2023,15.445
28-03-2023,15.1
29-03-2023,13.6275
30-03-2023,13.28125
31-03-2023,12.935
01-04-2023,12.76
02-04-2023,12.6725
03-04-2023,12.585
04-04-2023,12.49875
05-04-2023,12.4125
06-04-2023,11.7975
07-04-2023,12.035
08-04-2023,12.15375
09-04-2023,12.213125
10-04-2023,12.2725
11-04-2023,11.975
12-04-2023,12.2725
13-04-2023,11.9075
14-04-2023,12.08625
15-04-2023,12.175625
16-04-2023,12.2203125
17-04-2023,12.265
