"Date","Price","Open","High","Low","Vol.","Change %"
"13-01-2022","331.40","330.10","333.00","330.05","291.61K","0.21%"
"12-01-2022","330.70","328.00","331.75","327.00","405.32K","1.21%"
"11-01-2022","326.75","324.00","329.45","323.85","381.28K","-1.12%"
"10-01-2022","330.45","334.00","334.95","329.50","326.60K","-0.77%"
"07-01-2022","333.00","333.00","334.10","328.40","417.49K","0.47%"
"06-01-2022","331.45","331.00","332.50","328.00","349.83K","-0.15%"
"05-01-2022","331.95","329.80","333.20","326.10","565.04K","0.42%"
"04-01-2022","330.55","331.70","334.50","326.50","2.50M","3.43%"
"03-01-2022","319.60","316.95","320.00","316.85","297.96K","0.88%"
"31-12-2021","316.80","317.00","318.35","316.05","262.85K","0.36%"
"30-12-2021","315.65","315.70","318.00","315.00","220.54K","-0.02%"
"29-12-2021","315.70","318.80","320.30","315.05","362.91K","-0.41%"
"28-12-2021","317.00","317.00","318.00","316.00","244.34K","0.49%"
"27-12-2021","315.45","313.60","316.50","310.80","381.50K","0.57%"
"24-12-2021","313.65","317.50","317.90","312.30","368.24K","-0.44%"
"23-12-2021","315.05","315.95","319.35","313.00","649.24K","0.93%"
"22-12-2021","312.15","314.30","316.65","309.15","696.81K","-0.22%"
"21-12-2021","312.85","310.55","319.50","310.55","658.53K","0.63%"
"20-12-2021","310.90","313.40","313.40","305.75","933.22K","-0.80%"
"17-12-2021","313.40","325.55","327.50","311.50","1.42M","-3.21%"
"16-12-2021","323.80","333.00","335.00","323.00","1.18M","-2.76%"
"15-12-2021","333.00","339.95","341.90","332.00","873.36K","-1.65%"
"14-12-2021","338.60","349.80","352.05","333.15","2.72M","-7.98%"
"13-12-2021","367.95","369.80","369.85","364.40","1.46M","0.68%"
"10-12-2021","365.45","368.00","368.25","363.30","1.35M","-0.48%"
"09-12-2021","367.20","364.55","368.35","363.60","2.02M","1.51%"
"08-12-2021","361.75","357.00","363.75","355.20","4.23M","2.30%"
"07-12-2021","353.60","354.00","355.00","350.55","1.29M","1.32%"
"06-12-2021","349.00","351.45","352.70","345.60","1.98M","0.39%"
"03-12-2021","347.65","345.10","350.00","340.05","3.53M","4.31%"
"02-12-2021","333.30","330.00","334.85","329.05","490.10K","0.21%"
"01-12-2021","332.60","333.40","335.80","328.80","630.35K","-0.14%"
"30-11-2021","333.05","329.00","333.90","325.95","1.29M","0.97%"
"29-11-2021","329.85","330.90","331.90","322.50","921.01K","-0.14%"
"26-11-2021","330.30","330.00","334.00","324.00","1.38M","-0.41%"
"25-11-2021","331.65","330.25","335.00","326.00","755.06K","0.42%"
"24-11-2021","330.25","329.00","331.60","325.35","736.91K","1.09%"
"23-11-2021","326.70","326.05","329.45","316.55","1.74M","2.48%"
"22-11-2021","318.80","310.95","323.00","310.95","1.31M","-1.29%"
"18-11-2021","322.95","336.05","345.00","319.80","9.39M","-2.92%"
"17-11-2021","332.65","330.00","334.00","328.00","870.44K","0.94%"
"16-11-2021","329.55","328.45","331.15","324.60","902.96K","0.33%"
"15-11-2021","328.45","323.00","330.00","319.25","1.46M","1.36%"
"12-11-2021","324.05","321.50","324.95","318.75","760.51K","1.42%"
"11-11-2021","319.50","317.00","323.90","317.00","1.09M","1.03%"
"10-11-2021","316.25","317.00","318.50","315.00","424.37K","-0.24%"
"09-11-2021","317.00","322.30","322.75","315.25","711.83K","-1.14%"
"08-11-2021","320.65","321.00","323.00","315.75","443.67K","0.66%"
"04-11-2021","318.55","318.00","319.50","317.10","141.81K","0.89%"
"03-11-2021","315.75","315.50","317.45","313.40","441.91K","0.30%"
"02-11-2021","314.80","318.15","318.50","314.10","490.87K","-0.21%"
"01-11-2021","315.45","314.90","318.80","312.55","545.27K","1.32%"
"29-10-2021","311.35","318.00","318.90","309.75","851.68K","-1.98%"
"28-10-2021","317.65","322.60","322.60","316.10","824.08K","-1.91%"
"27-10-2021","323.85","324.00","330.95","321.00","1.13M","0.20%"
"26-10-2021","323.20","323.95","327.50","322.00","828.22K","0.06%"
"25-10-2021","323.00","322.35","331.40","317.10","1.89M","0.20%"
"22-10-2021","322.35","343.90","347.45","315.70","3.86M","-5.76%"
"21-10-2021","342.05","364.00","369.70","340.00","2.19M","-4.96%"
"20-10-2021","359.90","369.00","369.00","350.55","1.98M","-2.55%"
"19-10-2021","369.30","390.20","392.40","365.00","2.86M","-4.73%"
"18-10-2021","387.65","372.00","408.60","367.50","8.78M","11.81%"
"14-10-2021","346.70","350.00","361.00","345.00","9.46M","4.16%"
"13-10-2021","332.85","319.30","341.00","318.20","3.03M","4.42%"
"12-10-2021","318.75","315.95","319.95","313.15","630.24K","1.03%"
"11-10-2021","315.50","317.00","318.05","314.70","629.60K","0.02%"
"08-10-2021","315.45","316.00","317.50","314.00","669.13K","0.64%"
"07-10-2021","313.45","315.75","316.50","312.25","664.32K","-0.38%"
"06-10-2021","314.65","314.00","315.60","311.75","764.01K","0.83%"
"05-10-2021","312.05","311.55","315.95","311.55","1.39M","0.74%"
"04-10-2021","309.75","308.85","313.00","306.80","1.44M","1.18%"
"01-10-2021","306.15","311.50","314.50","305.40","2.04M","-1.75%"
"30-09-2021","311.60","321.40","321.40","310.10","1.92M","-3.18%"
"29-09-2021","321.85","320.00","324.65","318.00","1.61M","0.05%"
"28-09-2021","321.70","321.00","324.40","318.70","626.31K","-0.02%"
"27-09-2021","321.75","322.60","324.10","318.65","601.77K","-0.26%"
"24-09-2021","322.60","324.00","325.50","319.25","768.45K","0.02%"
"23-09-2021","322.55","321.90","324.55","319.00","517.63K","1.49%"
"22-09-2021","317.80","319.50","319.85","314.40","975.11K","-0.25%"
"21-09-2021","318.60","324.10","324.40","312.30","855.54K","-1.44%"
"20-09-2021","323.25","322.50","336.75","322.00","989.40K","-3.44%"
"17-09-2021","334.75","334.00","335.50","328.00","673.38K","-0.04%"
"16-09-2021","334.90","334.85","335.60","330.50","487.05K","0.13%"
"15-09-2021","334.45","333.00","335.90","330.50","514.51K","0.44%"
"14-09-2021","333.00","338.00","338.80","331.05","571.18K","-0.72%"
"13-09-2021","335.40","325.50","337.80","325.10","1.17M","1.81%"
"09-09-2021","329.45","327.25","332.00","327.25","390.56K","-0.15%"
"08-09-2021","329.95","328.95","330.50","324.35","611.44K","0.30%"
"07-09-2021","328.95","328.90","330.00","322.60","713.94K","0.27%"
"06-09-2021","328.05","327.00","329.70","321.65","690.32K","0.92%"
"03-09-2021","325.05","324.05","326.90","322.20","635.35K","-0.05%"
"02-09-2021","325.20","323.00","326.00","318.40","1.01M","0.76%"
"01-09-2021","322.75","321.75","326.70","317.70","909.89K","0.31%"
"31-08-2021","321.75","325.00","325.90","319.05","845.63K","-0.71%"
"30-08-2021","324.05","321.65","325.00","319.10","747.76K","1.84%"
"27-08-2021","318.20","315.05","320.80","313.10","711.07K","0.92%"
"26-08-2021","315.30","315.00","317.00","312.00","641.30K","-0.24%"
"25-08-2021","316.05","316.00","317.50","311.45","703.21K","-0.06%"
"24-08-2021","316.25","312.80","317.45","303.65","1.54M","1.93%"
"23-08-2021","310.25","310.30","313.25","294.10","2.18M","0.70%"
"20-08-2021","308.10","315.95","316.80","306.00","1.09M","-4.09%"
"18-08-2021","321.25","316.50","324.95","313.30","1.47M","1.13%"
"17-08-2021","317.65","332.80","332.90","314.00","2.59M","-3.99%"
"16-08-2021","330.85","323.20","332.50","323.20","2.77M","3.10%"
"13-08-2021","320.90","320.90","323.00","319.10","605.87K","0.34%"
"12-08-2021","319.80","319.00","321.95","315.70","893.03K","1.15%"
"11-08-2021","316.15","310.00","318.00","306.55","1.53M","2.20%"
"10-08-2021","309.35","317.00","318.80","307.80","745.91K","-2.60%"
"09-08-2021","317.60","317.55","321.00","315.00","727.84K","-0.25%"
"06-08-2021","318.40","320.00","323.20","318.00","481.16K","-0.33%"
"05-08-2021","319.45","321.00","322.95","316.30","429.97K","-0.06%"
"04-08-2021","319.65","322.00","324.80","319.00","538.34K","-0.50%"
"03-08-2021","321.25","326.65","326.90","318.05","973.96K","-1.00%"
"02-08-2021","324.50","324.50","327.75","323.00","653.30K","1.25%"
"30-07-2021","320.50","325.90","330.40","319.00","2.76M","-0.94%"
"29-07-2021","323.55","318.45","325.55","317.00","1.75M","2.31%"
"28-07-2021","316.25","320.00","323.85","313.70","902.73K","-1.31%"
"27-07-2021","320.45","328.15","329.75","319.00","820.84K","-1.85%"
"26-07-2021","326.50","330.00","330.30","325.00","642.01K","-0.62%"
"23-07-2021","328.55","329.60","335.90","325.15","1.69M","0.46%"
"22-07-2021","327.05","340.00","342.00","318.80","3.39M","-1.79%"
"20-07-2021","333.00","337.50","339.70","328.45","1.08M","-2.04%"
"19-07-2021","339.95","345.00","345.00","337.80","767.84K","-1.21%"
"16-07-2021","344.10","349.50","349.80","342.00","866.86K","-0.89%"
"15-07-2021","347.20","335.20","350.90","335.00","2.84M","3.58%"
"14-07-2021","335.20","337.00","339.75","333.45","929.55K","0.10%"
"13-07-2021","334.85","337.00","342.85","332.10","1.20M","-0.25%"
"12-07-2021","335.70","334.20","336.80","333.20","472.62K","1.13%"
"09-07-2021","331.95","331.00","334.90","331.00","464.27K","0.15%"
"08-07-2021","331.45","333.85","338.45","330.25","785.87K","-0.63%"
"07-07-2021","333.55","335.35","337.00","331.15","759.23K","-0.54%"
"06-07-2021","335.35","337.40","339.50","334.00","485.28K","-0.58%"
"05-07-2021","337.30","339.40","339.90","336.15","562.94K","-0.65%"
"02-07-2021","339.50","341.00","341.70","336.75","636.71K","-0.13%"
"01-07-2021","339.95","337.60","344.90","336.25","1.27M","0.19%"
"30-06-2021","339.30","340.50","341.85","337.00","520.88K","-0.24%"
"29-06-2021","340.10","339.50","341.00","335.30","647.41K","0.27%"
"28-06-2021","339.20","341.50","341.90","335.25","982.88K","-0.10%"
"25-06-2021","339.55","338.25","341.50","336.35","917.17K","1.04%"
"24-06-2021","336.05","332.50","338.90","329.65","1.40M","1.39%"
"23-06-2021","331.45","333.90","336.50","327.55","1.08M","-0.44%"
"22-06-2021","332.90","333.00","334.00","328.70","1.27M","0.35%"
"21-06-2021","331.75","325.00","334.90","322.50","906.95K","0.87%"
"18-06-2021","328.90","332.05","332.65","323.50","2.19M","-1.57%"
"17-06-2021","334.15","332.00","335.60","324.90","2.23M","-0.01%"
"16-06-2021","334.20","342.00","342.00","328.15","2.48M","-1.69%"
"15-06-2021","339.95","340.00","341.45","337.05","886.26K","0.10%"
"14-06-2021","339.60","344.05","344.05","331.10","1.18M","-1.29%"
"11-06-2021","344.05","341.00","351.90","340.40","3.29M","1.19%"
"10-06-2021","340.00","341.00","341.90","337.50","1.02M","0.58%"
"09-06-2021","338.05","336.10","341.80","333.05","2.07M","-0.16%"
"08-06-2021","338.60","340.20","342.80","333.50","1.47M","-0.37%"
"07-06-2021","339.85","337.60","341.00","334.15","3.51M","1.84%"
"04-06-2021","333.70","323.00","334.90","322.05","3.08M","2.77%"
"03-06-2021","324.70","326.95","327.00","323.50","1.36M","0.09%"
"02-06-2021","324.40","327.00","330.25","323.05","1.85M","-0.96%"
"01-06-2021","327.55","330.35","331.75","323.45","1.36M","0.17%"
"31-05-2021","327.00","326.90","330.50","322.30","2.06M","0.11%"
"28-05-2021","326.65","334.50","335.00","326.00","1.67M","-0.64%"
"27-05-2021","328.75","327.95","332.50","326.00","1.36M","0.89%"
"26-05-2021","325.85","336.00","337.40","324.70","2.22M","-2.24%"
"25-05-2021","333.30","332.05","337.70","329.20","2.58M","1.17%"
"24-05-2021","329.45","347.70","347.90","327.85","5.13M","-4.38%"
"21-05-2021","344.55","349.00","354.00","342.40","3.42M","-0.01%"
"20-05-2021","344.60","347.00","348.45","336.00","4.06M","-0.88%"
"19-05-2021","347.65","351.00","362.10","342.25","11.54M","0.62%"
"18-05-2021","345.50","321.45","350.50","321.45","24.96M","9.46%"
"17-05-2021","315.65","311.80","318.00","311.80","1.23M","1.23%"
"14-05-2021","311.80","319.95","323.85","308.65","4.00M","-1.67%"
"12-05-2021","317.10","315.50","332.00","312.00","7.97M","1.28%"
"11-05-2021","313.10","310.00","316.90","307.00","1.99M","-1.49%"
"10-05-2021","317.85","315.00","320.20","309.00","4.84M","2.58%"
"07-05-2021","309.85","300.50","316.30","299.00","7.84M","4.50%"
"06-05-2021","296.50","290.80","300.60","290.00","3.62M","2.93%"
"05-05-2021","288.05","291.10","295.05","287.00","1.99M","-0.81%"
"04-05-2021","290.40","303.00","303.00","287.00","3.79M","-2.45%"
"03-05-2021","297.70","306.15","307.30","296.55","2.00M","-2.43%"
"30-04-2021","305.10","305.50","312.55","302.05","1.73M","-0.68%"
"29-04-2021","307.20","312.00","314.75","306.00","2.51M","-0.32%"
"28-04-2021","308.20","321.90","321.90","307.00","5.20M","-3.31%"
"27-04-2021","318.75","308.00","322.40","306.55","9.31M","4.80%"
"26-04-2021","304.15","304.70","311.00","300.35","3.20M","1.54%"
"23-04-2021","299.55","302.25","309.25","294.00","2.97M","-0.89%"
"22-04-2021","302.25","287.00","305.00","287.00","3.68M","6.28%"
"20-04-2021","284.40","286.00","290.15","281.10","738.45K","0.53%"
"19-04-2021","282.90","286.00","290.00","278.65","1.18M","-3.15%"
"16-04-2021","292.10","293.00","298.75","291.10","866.95K","0.12%"
"15-04-2021","291.75","291.50","297.90","290.00","1.02M","-0.07%"
"13-04-2021","291.95","298.35","302.45","291.00","1.06M","-0.75%"
"12-04-2021","294.15","303.00","303.00","288.00","1.57M","-4.76%"
"09-04-2021","308.85","317.50","317.50","308.00","2.14M","-3.21%"
"08-04-2021","319.10","307.50","323.50","306.60","3.35M","3.77%"
"07-04-2021","307.50","312.00","317.50","305.25","5.17M","2.04%"
"06-04-2021","301.35","297.80","309.00","290.00","2.11M","1.38%"
"05-04-2021","297.25","281.00","303.00","277.50","3.95M","6.07%"
"01-04-2021","280.25","276.00","283.00","274.25","1.46M","2.69%"
"31-03-2021","272.90","264.50","275.00","264.45","1.78M","4.06%"
"30-03-2021","262.25","281.40","283.00","257.00","2.79M","-5.68%"
"26-03-2021","278.05","271.85","287.90","270.20","2.23M","4.26%"
"25-03-2021","266.70","268.00","269.80","261.00","1.01M","0.62%"
"24-03-2021","265.05","270.45","275.80","264.00","1.29M","-2.00%"
"23-03-2021","270.45","280.95","283.70","269.00","1.80M","-2.80%"
"22-03-2021","278.25","284.50","289.70","277.35","1.13M","-1.80%"
"19-03-2021","283.35","285.00","289.70","272.30","998.83K","-1.05%"
"18-03-2021","286.35","298.00","298.50","283.10","909.48K","-2.97%"
"17-03-2021","295.10","305.00","306.40","293.75","488.78K","-2.83%"
"16-03-2021","303.70","300.75","308.85","297.50","504.16K","0.98%"
"15-03-2021","300.75","304.25","306.20","298.50","344.57K","-0.40%"
"12-03-2021","301.95","308.00","313.10","301.10","1.07M","-1.15%"
"10-03-2021","305.45","301.00","307.55","295.25","726.20K","2.62%"
"09-03-2021","297.65","310.00","315.90","293.70","1.10M","-3.74%"
"08-03-2021","309.20","314.80","317.35","308.05","599.51K","-0.72%"
"05-03-2021","311.45","322.05","322.75","310.00","1.24M","-4.43%"
"04-03-2021","325.90","315.25","334.40","310.20","2.62M","2.47%"
"03-03-2021","318.05","319.50","326.00","313.60","2.43M","0.87%"
"02-03-2021","315.30","302.00","322.90","301.70","4.03M","5.05%"
"01-03-2021","300.15","300.10","304.55","298.25","843.48K","0.89%"
"26-02-2021","297.50","302.00","309.75","291.00","1.99M","-2.28%"
"25-02-2021","304.45","309.00","309.75","302.20","1.01M","-0.23%"
"24-02-2021","305.15","304.50","311.00","303.00","647.69K","0.25%"
"23-02-2021","304.40","306.20","309.55","298.55","1.09M","-0.05%"
"22-02-2021","304.55","302.45","311.90","302.00","2.31M","1.35%"
"19-02-2021","300.50","302.90","307.85","298.05","811.95K","-0.02%"
"18-02-2021","300.55","306.00","312.00","298.35","1.39M","-1.65%"
"17-02-2021","305.60","304.95","308.90","301.50","848.32K","0.30%"
"16-02-2021","304.70","298.00","309.85","297.45","2.69M","2.56%"
"15-02-2021","297.10","300.10","302.35","295.50","942.67K","-1.00%"
"12-02-2021","300.10","296.25","302.90","294.95","1.12M","1.06%"
"11-02-2021","296.95","297.00","300.65","296.00","516.83K","-0.55%"
"10-02-2021","298.60","297.90","301.00","294.25","771.60K","0.49%"
"09-02-2021","297.15","298.00","301.75","294.00","879.54K","-0.05%"
"08-02-2021","297.30","293.00","306.40","290.05","2.46M","1.38%"
"05-02-2021","293.25","295.00","295.00","287.50","1.11M","-0.51%"
"04-02-2021","294.75","289.40","298.00","288.25","1.26M","1.92%"
"03-02-2021","289.20","289.50","290.60","283.00","1.47M","-1.09%"
"02-02-2021","292.40","293.10","294.00","284.55","3.15M","1.26%"
"01-02-2021","288.75","290.00","292.50","281.60","3.51M","5.10%"
"29-01-2021","274.75","276.00","278.40","267.35","2.25M","4.35%"
"28-01-2021","263.30","258.90","265.45","258.70","1.07M","-0.27%"
"27-01-2021","264.00","265.40","266.85","261.15","1.31M","-1.51%"
"25-01-2021","268.05","277.40","280.00","264.00","1.81M","-2.76%"
"22-01-2021","275.65","286.80","286.80","274.00","1.79M","-2.67%"
"21-01-2021","283.20","301.00","302.50","282.00","3.04M","-4.45%"
"20-01-2021","296.40","303.35","315.00","291.55","6.77M","-0.80%"
"19-01-2021","298.80","270.05","306.40","268.60","4.53M","11.24%"
"18-01-2021","268.60","277.40","277.60","267.30","849.34K","-2.04%"
"15-01-2021","274.20","280.60","285.00","270.00","1.32M","-1.98%"
"14-01-2021","279.75","289.00","290.00","279.00","790.54K","-1.98%"
"13-01-2021","285.40","296.70","299.60","283.00","1.12M","-1.81%"
"12-01-2021","290.65","293.65","303.00","286.00","1.46M","-0.55%"
"11-01-2021","292.25","300.70","301.00","286.50","2.36M","-3.87%"
"08-01-2021","304.00","312.00","324.90","298.20","9.07M","-1.35%"
"07-01-2021","308.15","281.00","328.40","280.05","5.20M","12.01%"
"06-01-2021","275.10","257.25","279.90","256.95","8.44M","7.08%"
"05-01-2021","256.90","244.40","259.00","243.15","3.89M","5.27%"
"04-01-2021","244.05","241.00","245.85","240.50","886.74K","2.09%"
"01-01-2021","239.05","239.15","240.00","237.20","658.54K","0.00%"
"31-12-2020","239.05","240.50","241.45","238.20","496.39K","-0.06%"
"30-12-2020","239.20","239.85","240.40","238.00","439.36K","-0.19%"
"29-12-2020","239.65","243.00","243.40","239.00","446.30K","-0.89%"
"28-12-2020","241.80","244.50","246.00","240.20","348.56K","0.06%"
"24-12-2020","241.65","244.00","247.65","240.55","1.12M","0.69%"
"23-12-2020","240.00","235.00","241.50","232.55","540.39K","3.27%"
"22-12-2020","232.40","230.20","237.90","224.80","962.93K","-0.90%"
"21-12-2020","234.50","242.40","246.30","229.80","1.72M","-3.00%"
"18-12-2020","241.75","242.60","244.50","239.55","549.96K","-0.12%"
"17-12-2020","242.05","242.70","245.95","240.00","900.83K","-0.04%"
"16-12-2020","242.15","244.00","245.00","239.50","1.10M","-0.45%"
"15-12-2020","243.25","242.60","245.70","241.50","542.41K","0.29%"
"14-12-2020","242.55","243.45","247.20","241.40","440.45K","0.56%"
"11-12-2020","241.20","240.95","249.40","240.25","1.49M","0.63%"
"10-12-2020","239.70","243.15","244.00","236.10","669.99K","-1.42%"
"09-12-2020","243.15","238.15","247.25","235.30","2.05M","2.38%"
"08-12-2020","237.50","240.95","243.20","232.55","1.98M","-1.04%"
"07-12-2020","240.00","242.00","243.90","239.00","655.77K","-0.50%"
"04-12-2020","241.20","239.00","245.00","238.50","1.77M","1.30%"
"03-12-2020","238.10","233.50","239.10","233.00","1.57M","2.52%"
"02-12-2020","232.25","230.00","235.00","228.45","1.64M","2.04%"
"01-12-2020","227.60","232.00","235.00","227.00","1.01M","-0.91%"
"27-11-2020","229.70","221.40","235.60","221.30","2.82M","3.94%"
"26-11-2020","221.00","220.60","221.90","219.05","581.41K","0.73%"
"25-11-2020","219.40","222.95","223.35","218.00","633.34K","-1.48%"
"24-11-2020","222.70","219.50","224.00","218.90","537.12K","1.30%"
"23-11-2020","219.85","223.00","224.95","218.55","729.05K","-0.77%"
"20-11-2020","221.55","225.00","225.95","220.40","591.50K","-1.09%"
"19-11-2020","224.00","227.25","229.90","222.50","705.80K","-1.43%"
"18-11-2020","227.25","223.00","230.00","220.60","900.96K","1.38%"
"17-11-2020","224.15","228.00","228.60","222.50","827.02K","-1.67%"
"13-11-2020","227.95","227.95","228.80","225.00","383.35K","-0.37%"
"12-11-2020","228.80","225.00","230.00","222.20","1.79M","1.94%"
"11-11-2020","224.45","217.75","225.50","216.50","1.75M","3.31%"
"10-11-2020","217.25","229.45","229.85","215.20","1.58M","-4.08%"
"09-11-2020","226.50","225.80","227.75","224.65","943.06K","0.82%"
"06-11-2020","224.65","217.00","225.60","216.50","1.82M","4.29%"
"05-11-2020","215.40","214.25","216.95","212.85","777.75K","0.68%"
"04-11-2020","213.95","214.00","215.80","210.65","1.04M","0.71%"
"03-11-2020","212.45","203.00","213.80","203.00","1.66M","4.68%"
"02-11-2020","202.95","203.60","204.80","200.05","948.81K","-0.17%"
"30-10-2020","203.30","205.55","207.60","202.30","875.59K","-0.59%"
"29-10-2020","204.50","205.00","207.95","203.50","1.24M","-2.73%"
"28-10-2020","210.25","215.00","215.75","209.05","1.15M","-2.07%"
"27-10-2020","214.70","214.00","219.70","211.35","3.47M","-9.26%"
"26-10-2020","236.60","242.00","242.50","234.25","2.51M","-1.27%"
"23-10-2020","239.65","242.00","243.00","238.25","2.16M","0.44%"
"22-10-2020","238.60","236.35","240.00","234.00","3.64M","2.36%"
"21-10-2020","233.10","231.75","235.70","227.15","8.29M","4.60%"
"20-10-2020","222.85","221.50","224.80","217.40","2.49M","0.88%"
"19-10-2020","220.90","215.50","222.50","212.65","1.74M","4.32%"
"16-10-2020","211.75","213.50","216.00","209.45","1.40M","2.05%"
"15-10-2020","207.50","217.00","218.40","206.20","1.12M","-2.63%"
"14-10-2020","213.10","208.85","216.15","203.00","1.56M","3.40%"
"13-10-2020","206.10","200.00","209.75","198.10","1.47M","4.04%"
"12-10-2020","198.10","200.00","207.75","197.30","1.70M","-5.03%"
"09-10-2020","208.60","208.00","211.75","207.25","953.53K","1.76%"
"08-10-2020","205.00","212.00","213.80","203.00","1.81M","-2.73%"
"07-10-2020","210.75","222.00","225.00","209.20","1.49M","-4.81%"
"06-10-2020","221.40","215.20","222.80","214.05","1.42M","3.58%"
"05-10-2020","213.75","208.50","214.45","208.50","644.18K","2.64%"
"01-10-2020","208.25","210.50","212.95","207.65","352.33K","-0.81%"
"30-09-2020","209.95","214.90","214.90","209.10","369.82K","-1.06%"
"29-09-2020","212.20","211.30","214.75","210.15","596.78K","1.12%"
"28-09-2020","209.85","210.00","213.25","208.75","586.18K","0.33%"
"25-09-2020","209.15","206.80","210.85","205.65","659.45K","1.90%"
"24-09-2020","205.25","211.00","211.50","204.05","550.61K","-3.43%"
"23-09-2020","212.55","209.80","222.90","207.90","1.80M","2.09%"
"22-09-2020","208.20","205.80","211.00","200.10","871.87K","1.07%"
"21-09-2020","206.00","214.20","216.40","204.80","556.24K","-3.49%"
"18-09-2020","213.45","217.60","220.85","211.80","618.59K","-1.16%"
"17-09-2020","215.95","218.40","222.90","215.50","872.21K","-1.51%"
"16-09-2020","219.25","220.50","223.40","218.00","739.60K","-0.95%"
"15-09-2020","221.35","226.50","231.30","219.50","1.12M","-1.16%"
"14-09-2020","223.95","237.70","238.45","222.50","1.57M","-5.78%"
"11-09-2020","237.70","221.20","239.00","218.00","2.72M","7.44%"
"10-09-2020","221.25","219.05","222.45","218.00","715.62K","2.34%"
"09-09-2020","216.20","210.60","219.45","202.80","1.33M","2.03%"
"08-09-2020","211.90","217.55","217.55","210.10","464.77K","-2.71%"
"07-09-2020","217.80","221.95","222.95","216.10","888.79K","-1.74%"
"04-09-2020","221.65","221.95","226.00","220.50","413.76K","-1.38%"
"03-09-2020","224.75","229.50","231.30","224.00","979.71K","-1.96%"
"02-09-2020","229.25","227.50","232.00","227.30","479.71K","0.86%"
"01-09-2020","227.30","226.75","231.00","226.05","976.21K","0.31%"
"31-08-2020","226.60","230.75","235.00","225.00","1.63M","-0.92%"
"28-08-2020","228.70","237.25","239.45","227.55","1.96M","-3.56%"
"27-08-2020","237.15","227.60","239.35","227.20","2.27M","4.93%"
"26-08-2020","226.00","225.85","229.45","222.40","766.56K","0.07%"
"25-08-2020","225.85","229.00","229.00","225.00","556.98K","-0.96%"
"24-08-2020","228.05","229.05","230.75","226.10","726.98K","0.66%"
"21-08-2020","226.55","226.50","229.00","224.30","1.31M","1.46%"
"20-08-2020","223.30","232.20","232.20","222.85","1.63M","-3.60%"
"19-08-2020","231.65","234.95","235.60","231.00","870.32K","-0.98%"
"18-08-2020","233.95","232.95","235.85","232.00","1.25M","1.76%"
"17-08-2020","229.90","233.00","235.95","227.80","1.26M","-0.41%"
"14-08-2020","230.85","242.95","245.00","227.40","2.22M","-3.57%"
"13-08-2020","239.40","233.80","241.45","228.55","4.85M","3.39%"
"12-08-2020","231.55","230.05","237.95","223.35","4.31M","-6.18%"
"11-08-2020","246.80","246.00","258.95","243.30","4.93M","1.50%"
"10-08-2020","243.15","254.90","257.70","237.50","3.88M","-3.87%"
"07-08-2020","252.95","240.00","257.50","236.50","7.41M","7.64%"
"06-08-2020","235.00","222.30","237.00","222.30","5.91M","7.43%"
"05-08-2020","218.75","210.10","221.40","210.05","4.38M","6.14%"
"04-08-2020","206.10","206.00","207.60","203.10","1.66M","0.37%"
"03-08-2020","205.35","211.00","211.25","204.50","950.79K","-2.24%"
"31-07-2020","210.05","210.00","211.50","207.25","885.36K","0.02%"
"30-07-2020","210.00","208.85","212.40","205.75","1.16M","0.79%"
"29-07-2020","208.35","212.95","212.95","205.00","1.36M","-1.16%"
"28-07-2020","210.80","209.50","215.90","208.70","3.97M","1.93%"
"27-07-2020","206.80","205.00","211.90","201.20","3.05M","3.30%"
"24-07-2020","200.20","208.95","209.75","197.00","3.08M","-3.47%"
"23-07-2020","207.40","198.90","210.65","198.30","5.96M","5.15%"
"22-07-2020","197.25","187.40","205.70","187.35","9.18M","7.90%"
"21-07-2020","182.80","189.00","189.30","182.25","1.32M","-2.66%"
"20-07-2020","187.80","188.80","190.95","186.95","385.73K","-0.08%"
"17-07-2020","187.95","189.25","191.70","187.50","322.43K","-0.19%"
"16-07-2020","188.30","188.50","189.25","183.15","559.61K","0.59%"
"15-07-2020","187.20","190.50","194.35","186.10","706.84K","-2.30%"
"14-07-2020","191.60","196.05","196.30","190.25","713.94K","-1.77%"
"13-07-2020","195.05","190.80","196.40","190.10","2.19M","3.09%"
"10-07-2020","189.20","192.50","193.50","188.85","703.08K","-1.82%"
"09-07-2020","192.70","193.00","195.50","192.00","1.24M","0.97%"
"08-07-2020","190.85","198.00","198.00","190.00","1.80M","-2.83%"
"07-07-2020","196.40","194.00","197.80","194.00","695.51K","1.08%"
"06-07-2020","194.30","196.05","197.50","193.80","608.40K","-0.44%"
"03-07-2020","195.15","196.80","197.50","195.00","366.88K","-0.66%"
"02-07-2020","196.45","198.60","200.75","195.45","723.57K","-0.91%"
"01-07-2020","198.25","196.40","199.35","193.60","654.89K","1.17%"
"30-06-2020","195.95","194.90","201.35","192.60","1.17M","1.19%"
"29-06-2020","193.65","198.50","199.00","192.80","1.01M","-2.66%"
"26-06-2020","198.95","191.00","204.75","191.00","4.24M","4.90%"
"25-06-2020","189.65","186.80","193.90","184.05","3.98M","1.44%"
"24-06-2020","186.95","189.20","194.70","185.40","2.19M","-0.53%"
"23-06-2020","187.95","190.00","195.05","186.20","1.50M","0.05%"
"22-06-2020","187.85","179.20","190.90","179.20","1.67M","5.50%"
"19-06-2020","178.05","182.00","182.00","176.60","940.99K","-0.22%"
