Date,Price,Open,High,Low,Vol.,Change %,WAD,MA20,MA10
23-08-2022,318.95,301.95,322.5,300,1.92M,4.71%,-390.6,340.2675,336.13
22-08-2022,304.6,312,315.5,303,920.43K,-3.67%,-404.95,338.545,330.675
19-08-2022,316.2,326.5,328.55,314,999.04K,-3.27%,-393.35,337.14,326.70500000000004
18-08-2022,326.9,332.95,334.4,320.2,1.33M,-1.60%,-382.65,337.01750000000004,324.515
17-08-2022,332.2,334.5,342,330.6,1.84M,-0.40%,-377.35,336.605,322.40999999999997
16-08-2022,333.55,321.7,335.75,315.15,2.08M,4.22%,-358.95,336.0425,321.66
12-08-2022,320.05,313,321.5,312.1,1.35M,0.76%,-372.45,334.8425,321.86
11-08-2022,317.65,322,323.35,311,2.61M,-1.11%,-378.15,333.29,321.68
10-08-2022,321.2,316.1,323.7,303.2,7.42M,3.06%,-360.15,331.90250000000003,321.64
08-08-2022,311.65,287.2,317,284.1,8.53M,9.04%,-369.7,329.905,320.29499999999996
05-08-2022,285.8,273,288.4,270,3.53M,4.42%,-395.55,326.55499999999995,316.98
04-08-2022,273.7,265.75,274.7,255,2.87M,3.48%,-407.65,322.28249999999997,313.89
03-08-2022,264.5,260,266.7,254.5,2.35M,1.11%,-416.85,317.7125,308.71999999999997
02-08-2022,261.6,247,263.9,242.65,4.64M,6.28%,-419.75,313.3525,302.19
01-08-2022,246.15,239.95,247,236,1.81M,3.10%,-435.2,307.9975,293.585
29-07-2022,238.75,243.3,248.25,236.5,1.96M,-1.67%,-444.7,302.8825,284.105
28-07-2022,242.8,229,244.4,227.5,2.84M,6.61%,-429.4,299.12,276.38
27-07-2022,227.75,222.8,229.7,222.1,1.01M,2.22%,-444.45,294.53499999999997,267.39
26-07-2022,222.8,229.8,231.5,220.55,878.72K,-2.98%,-453.15,289.595,257.55
25-07-2022,229.65,236.4,237.8,229,1.36M,-3.33%,-446.3,284.8225,249.35
22-07-2022,237.55,249.9,249.9,235,4.99M,0.85%,-438.4,280.7525,244.525
21-07-2022,235.55,241.65,243.95,232.65,776.97K,-2.52%,-446.8,277.3,240.70999999999998
20-07-2022,241.65,238,248.8,234.1,1.47M,1.96%,-439.25,273.5725,238.425
19-07-2022,237,234.75,241,234.25,909.15K,1.26%,-443.9,269.0775,235.965
18-07-2022,234.05,232.5,236.75,228.4,854.76K,2.32%,-446.85,264.16999999999996,234.75500000000002
15-07-2022,228.75,232.2,233.15,225.3,553.80K,-1.38%,-452.15,258.93,233.75500000000002
14-07-2022,231.95,231.9,234.7,228.2,1.20M,1.58%,-448.4,254.525,232.67
13-07-2022,228.35,234,235.8,225,861.35K,-1.93%,-455.85,250.06,232.72999999999996
12-07-2022,232.85,228.3,238.7,227.2,2.11M,2.49%,-450.2,245.6425,233.73500000000004
11-07-2022,227.2,211.6,232,210.85,1.34M,7.04%,-455.85,241.42000000000002,233.49
08-07-2022,212.25,217.4,218.05,210.4,486.09K,-1.37%,-470.8,237.7425,230.95999999999998
07-07-2022,215.2,210.95,216.65,210.95,690.60K,3.39%,-466.55,234.81750000000002,228.925
06-07-2022,208.15,202.3,209.9,198,780.80K,2.92%,-473.6,232,225.575
05-07-2022,202.25,206.6,210,201.1,558.19K,-1.20%,-481.35,229.03249999999997,222.1
04-07-2022,204.7,205.7,207.8,201.35,444.17K,0.22%,-478,226.96000000000004,219.16499999999996
01-07-2022,204.25,204.3,207.75,199,662.11K,-1.78%,-481.5,225.23500000000004,216.71499999999997
30-06-2022,207.95,216.85,218.95,205.1,729.54K,-3.82%,-477.8,223.4925,214.315
29-06-2022,216.2,214,221,211.45,478.95K,-1.48%,-469.55,222.91500000000002,213.1
28-06-2022,219.45,217.75,225,211.8,892.78K,0.53%,-461.9,222.7475,211.76
27-06-2022,218.3,210,220.95,210,1.37M,4.65%,-464.55,222.18,210.86999999999998
24-06-2022,208.6,206.8,211.4,202,812.25K,2.43%,-474.25,220.7325,210.50499999999997
23-06-2022,203.65,206.1,211.2,197.35,736.46K,-1.04%,-481.8,219.1375,209.35
22-06-2022,205.8,211.25,213.4,203.6,957.77K,-2.63%,-479.6,217.34500000000003,209.115
21-06-2022,211.35,199.8,213.7,192,1.26M,8.11%,-460.25,216.0625,210.025
20-06-2022,195.5,210.15,210.15,182.05,2.72M,-6.97%,-476.1,214.135,209.10500000000002
17-06-2022,210.15,212,219.45,204.85,1.16M,-1.06%,-461.45,213.205,209.695
16-06-2022,212.4,229.95,234,210.55,877.79K,-5.81%,-459.2,212.22750000000002,210.14000000000001
15-06-2022,225.5,229.8,229.8,224,522.91K,-0.53%,-446.1,212.08499999999998,211.07000000000002
14-06-2022,226.7,230,236.75,222.25,895.08K,-1.76%,-441.65,211.7775,211.79500000000002
13-06-2022,230.75,246.5,247.2,227.7,966.17K,-6.86%,-437.6,211.955,213.04000000000002
10-06-2022,247.75,242.85,259.75,239.55,2.39M,1.75%,-420.6,213.73000000000002,216.955
09-06-2022,243.5,245.55,250.5,242,695.55K,-1.83%,-427.6,215.14499999999998,220.94
08-06-2022,248.05,255,255.5,247,410.84K,-1.92%,-423.05,217.14000000000001,225.16500000000002
07-06-2022,252.9,254,258,251.1,438.93K,-1.10%,-418.2,219.67249999999999,229.32
06-06-2022,255.7,265,265,254,580.23K,-1.86%,-415.4,222.2225,235.34
03-06-2022,260.55,268.4,271.7,258,645.89K,-1.31%,-410.55,225.0375,240.38000000000002
02-06-2022,264,266.4,273.2,262.6,588.42K,-0.23%,-407.1,227.84,245.53999999999996
01-06-2022,264.6,278,278.6,262.65,933.18K,-4.36%,-405.15,230.26000000000005,249.45
31-05-2022,276.65,283,284,274,530.81K,-2.74%,-393.1,233.11999999999998,254.445
30-05-2022,284.45,285.8,290.95,282,375.86K,0.37%,-385.3,236.4275,259.815
27-05-2022,283.4,282.7,288.9,280.1,602.06K,1.87%,-390.8,240.16750000000002,263.38
26-05-2022,278.2,274,284.9,256.8,1.42M,1.72%,-397.5,243.89500000000004,266.85
25-05-2022,273.5,295.9,299,270.05,952.28K,-7.00%,-423,247.28000000000003,269.395
24-05-2022,294.1,316,322,291.55,1.20M,-5.25%,-402.4,251.41749999999996,273.515
23-05-2022,310.4,295.15,325,286.1,2.78M,5.81%,-378.1,257.1625,278.985
20-05-2022,293.35,272.7,293.7,269.2,1.81M,9.87%,-395.15,261.3225,282.265
19-05-2022,267,273.5,276.6,265,506.85K,-4.16%,-421.5,264.05249999999995,282.56499999999994
18-05-2022,278.6,276.4,295.95,275.95,1.37M,1.98%,-409.9,266.7075,283.965
17-05-2022,273.2,258.4,278,250.05,810.03K,8.01%,-415.3,269.03249999999997,283.62
16-05-2022,252.95,258,258.45,242.6,420.70K,2.35%,-435.55,270.1425,280.46999999999997
13-05-2022,247.15,257,265,244,633.68K,-1.83%,-453.4,270.1125,276.84499999999997
12-05-2022,251.75,259.7,261.95,237,883.68K,-2.61%,-438.65,270.525,274.2
11-05-2022,258.5,280.1,289,251.35,1.07M,-7.43%,-431.5,271.0475,272.7
10-05-2022,279.25,280.5,301.5,273,607.15K,-2.33%,-410.75,272.365,271.21500000000003
09-05-2022,285.9,299,301,281,709.41K,-5.13%,-404.1,273.875,268.765
06-05-2022,301.35,300,308.55,294.3,711.47K,-1.81%,-388.65,275.915,269.565
05-05-2022,306.9,314.7,318.3,301,812.04K,-0.71%,-382.75,278.06,273.555
04-05-2022,309.1,320,320.15,302.05,2.00M,1.36%,-375.7,280.28499999999997,276.60499999999996
02-05-2022,304.95,314.2,314.85,301.8,1.03M,-4.00%,-385.6,281.7,279.78
29-04-2022,317.65,330.4,334.5,315,452.24K,-3.86%,-372.9,283.36,286.25
28-04-2022,330.4,342.45,344.5,328.3,489.92K,-3.48%,-360.15,285.71,294.575
27-04-2022,342.3,345,353.7,336,1.01M,-1.10%,-348.25,288.91499999999996,303.63
26-04-2022,346.1,332.7,346.1,331,1.67M,4.99%,-333.15,292.54499999999996,312.39
25-04-2022,329.65,337.95,341,327.15,646.71K,-4.09%,-349.6,294.32250000000005,317.43
22-04-2022,343.7,345.5,354,342,340.74K,1.06%,-335.55,295.9875,323.21
21-04-2022,340.1,334,348,334,439.22K,1.54%,-343.45,298.325,327.085
20-04-2022,334.95,338,342,327.6,309.88K,-0.80%,-350.5,301.7225,329.89
19-04-2022,337.65,348,354.95,325.05,859.11K,-1.32%,-337.9,304.675,332.745
18-04-2022,342.15,325,342.15,315,649.26K,4.99%,-310.75,308.1225,336.46500000000003
13-04-2022,325.9,340,340.05,325,452.61K,-4.67%,-327,311.77000000000004,337.29
12-04-2022,341.85,353,354,341.85,458.89K,-4.99%,-311.05,316.505,338.435
11-04-2022,359.8,346.9,359.85,335.35,883.47K,4.97%,-286.6,321.90749999999997,340.18500000000006
08-04-2022,342.75,332.45,343.85,330,879.78K,4.53%,-303.65,326.12,339.85
07-04-2022,327.9,342,346,321.9,514.53K,-3.22%,-321.75,328.55249999999995,339.675
06-04-2022,338.8,339,347.8,335,1.18M,-0.60%,-310.85,331.1975,339.185
05-04-2022,340.85,340.85,340.85,330,1.34M,4.99%,-300,333.1725,339.26
04-04-2022,324.65,314,324.65,314,616.42K,5.00%,-316.2,334.06,338.22999999999996
01-04-2022,309.2,302,315,295.2,280.52K,2.32%,-331.65,334.06499999999994,335.385
31-03-2022,302.2,301.9,303,294.95,483.21K,0.90%,-338.65,333.9275,331.39
30-03-2022,299.5,299.4,303.3,294,397.71K,1.78%,-342.45,333.02000000000004,328.75
29-03-2022,294.25,304.85,304.85,292.05,339.86K,-2.73%,-353.05,331.2125,323.99
28-03-2022,302.5,290,305.75,289,622.49K,2.02%,-339.55,329.2225,318.26
25-03-2022,296.5,300.5,303.95,295,398.75K,-1.80%,-347,326.7425,313.635
24-03-2022,301.95,297.75,303.7,295.75,164.89K,1.27%,-340.8,325.3575,311.04
23-03-2022,298.15,301.15,305,297,148.10K,-1.00%,-347.65,323.08,306.975
22-03-2022,301.15,304.7,306,300,166.24K,-1.17%,-344.65,321.13250000000005,303.005
21-03-2022,304.7,304.8,307,298,143.22K,2.01%,-337.95,319.62,301.01
17-03-2022,298.7,314.8,317,293.15,514.30K,-2.88%,-356.25,317.6725,299.96
16-03-2022,307.55,311,314.65,303.5,164.02K,-0.50%,-347.4,315.9425,300.495
15-03-2022,309.1,317.9,317.9,306.2,144.89K,-2.04%,-344.5,315.10249999999996,301.455
14-03-2022,315.55,312,317.3,307,152.12K,0.65%,-335.95,313.7875,303.585
11-03-2022,313.5,315.45,318,308.2,467.93K,-0.57%,-340.45,311.47249999999997,304.685
10-03-2022,315.3,318.4,323.9,312.4,559.98K,0.70%,-337.55,310.1,306.56499999999994
09-03-2022,313.1,307.85,313.1,301,583.01K,5.00%,-339.75,309.36,307.68
08-03-2022,298.2,312,318.7,297.1,974.99K,-4.64%,-360.25,307.33000000000004,307.685
07-03-2022,312.7,318.05,322.25,312.6,865.74K,-4.97%,-345.75,305.9225,308.84
04-03-2022,329.05,337.5,341.75,325.1,849.48K,-2.46%,-329.4,306.14250000000004,311.275
03-03-2022,337.35,344.4,346,330.5,989.48K,-0.53%,-321.1,307.55,315.14
02-03-2022,339.15,340.5,353,335,1.17M,-0.31%,-316.95,309.3975,318.3
28-02-2022,340.2,330,342,321,493.81K,1.86%,-297.75,311.4325,321.41
25-02-2022,334,310,336,310,481.53K,4.29%,-303.95,313.41999999999996,323.255
24-02-2022,320.25,327.5,327.5,320.25,589.47K,-5.00%,-317.7,314.3075,323.93
23-02-2022,337.1,327,340.5,327,746.12K,2.88%,-300.85,316.3375,326.11
22-02-2022,327.65,330.5,335,323,1.09M,-3.45%,-310.3,317.6225,327.56499999999994
21-02-2022,339.35,338.2,342,333,941.76K,-0.22%,-298.6,319.6825,331.68
18-02-2022,340.1,338,343.7,327,784.24K,0.67%,-285.5,321.63,334.42
17-02-2022,337.85,325.1,340,325.1,1.02M,2.01%,-287.75,323.2875,335.3
16-02-2022,331.2,325,334,320.1,631.80K,0.73%,-294.4,324.9125,334.68500000000006
15-02-2022,328.8,317,334,308.15,462.03K,1.37%,-299.6,325.975,333.65
14-02-2022,324.35,338,338,324.25,452.32K,-4.97%,-313.25,326.7375,332.06500000000005
11-02-2022,341.3,328,341.3,327.05,1.10M,5.00%,-296.3,328.025,332.795
10-02-2022,325.05,307,325.05,302.1,1.36M,4.99%,-312.55,328.6025,333.275
09-02-2022,309.6,308.7,311.35,305,745.18K,0.44%,-328,328.3175,330.525
08-02-2022,308.25,304.9,309.9,301,419.62K,1.36%,-329.65,328.075,328.58500000000004
07-02-2022,304.1,296,305,296,362.56K,2.13%,-333.8,328.37,325.06
04-02-2022,297.75,298.2,303.55,295.25,263.63K,-1.28%,-340.15,327.6225,320.825
03-02-2022,301.6,304.8,305,298,187.62K,-0.58%,-336.3,326.25,317.2
02-02-2022,303.35,309,309.7,297,381.88K,-1.43%,-329.95,324.55000000000007,314.415
01-02-2022,307.75,306.45,309.55,300,198.94K,0.42%,-322.2,322.98,312.31000000000006
31-01-2022,306.45,305,309.5,291,451.60K,3.69%,-325.25,321.2925,310.52
28-01-2022,295.55,305.85,308,292,255.76K,-1.10%,-337.7,319.37,305.94500000000005
27-01-2022,298.85,304.95,312,297.1,2.09M,-1.84%,-334.4,318.3,303.325
25-01-2022,304.45,295,313.7,292.2,1.78M,1.08%,-322.15,316.66749999999996,302.81
24-01-2022,301.2,308.85,311,296,2.00M,-2.48%,-331.95,315.345,302.105
21-01-2022,308.85,319.95,319.95,304.3,1.22M,-2.68%,-324.3,313.82,302.58000000000004
20-01-2022,317.35,313.8,319.3,304.7,603.83K,1.13%,-311.65,312.6825,304.54
19-01-2022,313.8,303.7,318.85,292.55,661.94K,3.33%,-316.7,311.48,305.76000000000005
18-01-2022,303.7,318,318,302.8,214.95K,-2.83%,-331,310.105,305.79499999999996
17-01-2022,312.55,308,315,308,258.30K,1.61%,-322.15,309.2925,306.275
14-01-2022,307.6,310,313,305.75,277.97K,-0.31%,-327.55,308.455,306.39
13-01-2022,308.55,311,313.9,302.05,174.33K,-0.77%,-321.05,306.8175,307.69
12-01-2022,310.95,308,313,305.75,326.46K,-0.99%,-315.85,306.1125,308.9
11-01-2022,314.05,321,321.45,310,371.67K,-1.06%,-311.8,306.335,309.86
10-01-2022,317.4,307.45,318,306.5,413.70K,3.24%,-300.9,306.7925,311.48
07-01-2022,307.45,305.1,309.5,302.25,626.30K,2.57%,-310.85,306.96000000000004,311.34000000000003
06-01-2022,299.75,292.05,303,289.6,359.02K,1.30%,-318.55,307.06000000000006,309.58000000000004
05-01-2022,295.9,304.2,305,288.05,1.50M,-2.41%,-327.65,306.775,307.79
04-01-2022,303.2,298,304.8,295.1,982.95K,1.40%,-319.55,306.7675,307.74
03-01-2022,299,305,305.7,297.75,1.02M,-0.50%,-326.25,306.33,306.385
31-12-2021,300.5,308,308,298,651.78K,0.38%,-323.75,306.03249999999997,305.675
30-12-2021,299.35,308.9,309,298,392.72K,-2.19%,-333.4,306.22249999999997,304.755
29-12-2021,306.05,311.95,312.75,303.7,736.92K,-1.19%,-326.7,306.58250000000004,304.265
28-12-2021,309.75,311.7,313,305.25,198.69K,-0.51%,-322.2,306.8475,303.835
27-12-2021,311.35,301,312.9,296.05,728.40K,2.98%,-306.9,307.35499999999996,303.22999999999996
24-12-2021,302.35,295,304.95,288.6,1.07M,1.75%,-315.9,307.03000000000003,302.71999999999997
23-12-2021,297.15,298,299.95,289,775.56K,0.17%,-321.1,306.02,302.46
22-12-2021,296.65,294,297.45,291,500.73K,1.37%,-321.9,305.1625,302.53499999999997
21-12-2021,292.65,286.5,294.6,279.05,962.43K,3.21%,-325.9,304.61,301.48
20-12-2021,283.55,282.95,286.75,272.5,459.93K,-1.13%,-335,303.15999999999997,299.935
17-12-2021,286.8,295,305,283,833.67K,-2.66%,-331.2,302.12,298.565
16-12-2021,294.65,290,300,280.1,446.30K,1.22%,-316.65,301.425,298.095
15-12-2021,291.1,296.9,296.9,290,439.72K,-1.49%,-322.45,300.4325,296.6
14-12-2021,295.5,292.55,299,285.25,445.41K,-1.58%,-312.2,299.505,295.175
13-12-2021,300.25,304.4,304.55,298.4,254.99K,0.30%,-307.45,298.64750000000004,294.065
10-12-2021,299.35,300,304.85,295,454.90K,1.30%,-312.95,298.24249999999995,293.765
09-12-2021,295.5,311.5,312,294.4,523.10K,-4.04%,-329.45,298.03,293.6
08-12-2021,307.95,309,312.9,306,1.15M,0.31%,-317,298.6325,294.73
07-12-2021,307,308,318.7,305,1.54M,-1.19%,-328.7,298.82250000000005,296.16499999999996
06-12-2021,310.7,325,325,308,851.20K,-3.84%,-325,299.4075,298.88
03-12-2021,323.1,323.45,325,315,1.13M,2.04%,-312.6,300.5375,302.51
02-12-2021,316.65,307,316.7,305,1.01M,4.97%,-319.05,301.40250000000003,304.71
01-12-2021,301.65,297.95,301.65,290,1.30M,4.99%,-334.05,301.1825,305.765
30-11-2021,287.3,286.05,304.75,281,5.97M,-1.02%,-351.5,300.06,304.945
29-11-2021,290.25,293,295,286.85,1.54M,-3.86%,-348.1,299.005,303.945
26-11-2021,301.9,314.5,316.5,301.15,1.50M,-4.76%,-336.45,298.98249999999996,304.2
25-11-2021,317,307,323.15,299.9,1.55M,2.99%,-319.35,299.975,306.35
24-11-2021,307.8,315,319.9,302.6,1.73M,-0.02%,-331.45,300.53249999999997,306.33500000000004
23-11-2021,307.85,290,309,290,768.81K,4.60%,-313.6,301.2925,306.42
22-11-2021,294.3,280.55,302,280.55,2.05M,-0.34%,-327.15,301.83000000000004,304.78000000000003
18-11-2021,295.3,310,314.9,295.3,1.17M,-4.99%,-326.15,302.255,302
17-11-2021,310.8,322.4,325,307,2.00M,-3.60%,-310.65,303.0625,301.415
16-11-2021,322.4,328.4,332.8,319,1.61M,0.03%,-299.05,304.62749999999994,303.48999999999995
15-11-2021,322.3,322.6,324.95,312.75,1.73M,-0.09%,-301.7,305.9675,306.99
12-11-2021,322.6,334,334,319.75,1.19M,-3.28%,-298.85,307.085,310.225
11-11-2021,333.55,321,335.55,319,1.03M,4.36%,-284.3,308.795,313.39
10-11-2021,319.6,324,326.9,315,1.15M,0.46%,-298.25,310,313.65
09-11-2021,318.15,309,331,309,2.17M,0.27%,-311.1,310.51,314.685
08-11-2021,317.3,332.5,332.5,316.2,1.73M,-4.57%,-326.3,311.02500000000003,315.63
04-11-2021,332.5,336,339.7,328.8,193.20K,0.42%,-311.1,312.115,319.45
03-11-2021,331.1,340,342.8,326,1.80M,-1.66%,-322.8,312.515,323.03000000000003
02-11-2021,336.7,342.25,348,326.75,1.43M,-1.62%,-312.85,313.5175,325.62
01-11-2021,342.25,335.15,353.3,335,1.51M,-1.84%,-305.6,315.5475,327.605
29-10-2021,348.65,345,356,337.5,2.80M,0.11%,-294.45,318.615,330.24
28-10-2021,348.25,368.95,369.7,348.25,1.94M,-4.99%,-315.9,321.515,332.805
27-10-2021,366.55,369,378,364,2.07M,-0.87%,-297.6,324.74750000000006,336.105
26-10-2021,369.75,374.95,379,360,1.33M,-1.10%,-287.85,327.38500000000005,341.12
25-10-2021,373.85,387,388,367.1,1.27M,-1.84%,-281.1,330.6875,346.69
22-10-2021,380.85,375.1,384,373,1.52M,2.67%,-273.25,334.3375,353.04499999999996
21-10-2021,370.95,380,384.8,365,3.42M,-1.40%,-287.1,338.17,356.89
20-10-2021,376.2,375,391.9,363,1.78M,-0.79%,-273.9,342.21500000000003,361.4
19-10-2021,379.2,394.85,396,372.3,1.17M,-3.23%,-267,345.635,365.65
18-10-2021,391.85,401.9,401.9,385,1.30M,-0.55%,-254.35,349.10749999999996,370.61
14-10-2021,394,398.85,408,390.5,1.14M,-1.20%,-250.85,352.6925,375.145
13-10-2021,398.8,385,398.8,380.1,2.00M,4.99%,-232.15,356.5025,380.2
12-10-2021,379.85,389,394.7,376,773.62K,-2.36%,-251.1,358.8175,381.53
11-10-2021,389.05,381.75,393,375.1,647.56K,1.91%,-237.15,362.29,383.46
08-10-2021,381.75,386.95,389,375,441.14K,0.69%,-244.45,365.46999999999997,384.25
07-10-2021,379.15,375.1,385,372.85,641.77K,-0.39%,-250.3,368.5625,384.08000000000004
06-10-2021,380.65,390,391.65,378,452.41K,-2.08%,-247.65,370.96999999999997,385.05
05-10-2021,388.75,388.7,389.95,372,2.18M,2.53%,-230.9,373.8525,386.305
04-10-2021,379.15,389,393.4,373.8,987.50K,-1.57%,-245.15,375.975,386.3
01-10-2021,385.2,392,398.45,378.1,1.18M,-1.21%,-238.05,378.12250000000006,385.635
30-09-2021,389.9,390.8,395.5,385,1.30M,1.26%,-233.15,380.185,385.225
29-09-2021,385.05,379,385.1,360,1.55M,4.98%,-238,382.025,383.85
28-09-2021,366.8,345,367.55,344.5,1.60M,4.79%,-256.25,382.0375,382.545
27-09-2021,350.05,345.2,351.5,339.55,1.01M,0.00%,-273,381.05249999999995,378.645
24-09-2021,350.05,350.9,352.9,340,644.78K,-0.24%,-273,379.8625,375.475
23-09-2021,350.9,345.7,354.4,336.1,1.12M,3.30%,-258.2,378.365,372.65
22-09-2021,339.7,342,345.75,333,768.69K,0.50%,-269.4,376.8025,368.555
21-09-2021,338,334.8,339.75,321,1.15M,2.18%,-271.15,374.89250000000004,363.48
20-09-2021,330.8,318.4,339.6,315.95,1.60M,2.27%,-279.95,372.4725,358.64500000000004
17-09-2021,323.45,314,326.9,312,5.73M,3.89%,-287.3,369.0525,352.46999999999997
16-09-2021,311.35,319,319,305,1.76M,0.45%,-299.4,364.91999999999996,344.615
15-09-2021,309.95,319.3,319.3,295.1,2.15M,0.70%,-308.75,360.4775,337.105
14-09-2021,307.8,307.75,307.8,299.05,2.08M,5.00%,-310.9,356.875,331.205
13-09-2021,293.15,293,293.15,285,848.75K,5.00%,-325.55,352.08000000000004,325.515
09-09-2021,279.2,268,279.2,267,1.39M,4.98%,-339.5,346.9525,318.42999999999995
08-09-2021,265.95,256.95,267.3,253.5,1.66M,4.46%,-352.75,341.29249999999996,309.935
07-09-2021,254.6,253.05,257.9,252.5,1.89M,-0.82%,-364.1,334.99,301.425
06-09-2021,256.7,256,259.9,251,1.65M,0.67%,-358.4,328.3875,293.29499999999996
03-09-2021,255,256,257,250.1,504.48K,0.33%,-360.4,322.18,285.715
02-09-2021,254.15,258.4,262.5,252,401.09K,-0.45%,-368.75,315.62749999999994,278.78499999999997
01-09-2021,255.3,268.3,268.5,253.1,965.29K,-3.53%,-366.55,308.8975,273.18
31-08-2021,264.65,253,264.8,248.4,2.26M,4.94%,-350.3,302.87749999999994,268.65
30-08-2021,252.2,251,256.25,242,2.07M,1.20%,-362.75,297.1475,263.09000000000003
27-08-2021,249.2,242.7,249.8,236,2.12M,4.73%,-365.75,292.105,258.695
26-08-2021,237.95,228.95,237.95,226,1.64M,4.99%,-377,286.5,254.57000000000002
25-08-2021,226.65,216,226.65,216,3.63M,4.98%,-388.3,280.28749999999997,250.63999999999996
24-08-2021,215.9,213.85,221.4,213.85,1.22M,-4.09%,-399.05,274.09749999999997,246.76999999999998
23-08-2021,225.1,235.9,237.65,225.1,1.29M,-4.98%,-389.85,268.4525,243.60999999999999
20-08-2021,236.9,239.9,243,234.1,2.03M,-3.40%,-378.05,263.7575,241.8
18-08-2021,245.25,246,250,241.15,970.64K,-1.96%,-369.7,259.84749999999997,240.91
17-08-2021,250.15,245.3,252.5,239.5,2.17M,1.15%,-359.05,256.7875,240.39499999999998
16-08-2021,247.3,242.5,249.2,232,1.22M,3.15%,-361.9,253.65499999999997,238.66000000000003
13-08-2021,239.75,244.5,249.3,238,1.69M,0.13%,-371.45,250.2525,237.41500000000002
12-08-2021,239.45,231,239.75,230,2.46M,4.86%,-371.75,247.56749999999997,236.44
11-08-2021,228.35,230.25,233,223.15,2.33M,-2.77%,-382.85,245.025,235.47999999999996
10-08-2021,234.85,249,249,234.75,2.33M,-4.96%,-376.35,243.46999999999997,236.3
09-08-2021,247.1,253,253,245.7,2.29M,-0.70%,-364.1,243.09499999999997,239.42000000000002
06-08-2021,248.85,248.35,251.55,244.8,3.59M,1.10%,-360.05,242.70250000000001,241.79500000000002
05-08-2021,246.15,249,249,244.1,1.66M,-0.36%,-362.9,242.26,242.72000000000003
04-08-2021,247.05,245.15,249.85,241,2.01M,0.78%,-356.85,241.90500000000003,242.9
03-08-2021,245.15,244,251.3,240,2.50M,0.68%,-363,241.39749999999998,242.4
02-08-2021,243.5,252,254.95,240.6,5.41M,-3.58%,-374.45,240.33999999999997,242.01999999999998
30-07-2021,252.55,251,254.8,242,2.41M,1.00%,-363.9,240.3575,243.3
29-07-2021,250.05,243.1,257,242.1,3.87M,-1.34%,-370.85,240.4,244.35999999999999
28-07-2021,253.45,254.4,258.3,241.3,6.49M,0.34%,-358.7,241.175,246.87000000000003
27-07-2021,252.6,242,255.95,235,7.37M,4.79%,-362.05,242.47250000000003,248.64500000000004
26-07-2021,241.05,240.95,255,232.45,9.03M,0.12%,-376,243.73000000000002,248.03999999999996
23-07-2021,240.75,219.25,246.4,217.25,16.30M,10.82%,-381.65,244.5125,247.23000000000002
22-07-2021,217.25,203.1,221.05,202.2,7.54M,7.79%,-405.15,243.53000000000003,244.33999999999997
20-07-2021,201.55,197,204.4,190.55,5.57M,2.57%,-420.85,241.34499999999997,239.79000000000002
19-07-2021,196.5,191.5,202,189.25,7.09M,1.26%,-426.35,238.6625,234.925
16-07-2021,194.05,190,195.3,185.35,5.15M,2.73%,-428.8,236,229.98000000000002
15-07-2021,188.9,174,190,172.5,8.46M,9.03%,-433.95,233.45750000000004,223.615
14-07-2021,173.25,168.2,175,167.1,4.70M,3.06%,-449.6,230.14750000000004,215.935
13-07-2021,168.1,172,172.65,167.3,2.30M,-1.67%,-454.75,227.135,207.4
12-07-2021,170.95,168,172.5,167.35,4.44M,1.88%,-451.15,223.94,199.23499999999999
09-07-2021,167.8,167.1,170.65,164.5,5.16M,0.42%,-454.3,219.975,191.91
08-07-2021,167.1,167.9,174.4,166.3,5.54M,0.00%,-461.6,215.8875,184.54500000000002
07-07-2021,167.1,165,168.5,163,2.52M,1.21%,-461.6,211.935,179.53
06-07-2021,165.1,169.8,169.9,162.6,3.41M,-2.39%,-466.4,207.8375,175.88500000000002
05-07-2021,169.15,169.65,171.35,165.7,2.05M,0.51%,-462.35,204.0375,173.15
02-07-2021,168.3,176.35,176.35,167.55,4.39M,-3.47%,-470.4,200.27749999999997,170.575
01-07-2021,174.35,168.4,177,163.35,5.93M,3.93%,-459.4,196.3675,169.12
30-06-2021,167.75,164.5,171.65,161.4,7.00M,3.14%,-466,192.2525,168.57
29-06-2021,162.65,153,165,148.25,6.19M,5.89%,-471.1,187.7125,168.025
28-06-2021,153.6,154.1,157.25,152,3.40M,-0.16%,-480.15,182.7625,166.29000000000002
25-06-2021,153.85,159,159.95,152.2,2.07M,-2.72%,-478.5,178.4025,164.89499999999998
24-06-2021,158.15,161.8,162.35,157.1,1.65M,-2.01%,-474.2,174.27249999999998,164
23-06-2021,161.4,162.85,164.5,158.4,3.03M,-0.43%,-470.95,171.48,163.43
22-06-2021,162.1,159.9,163.9,158.1,2.64M,2.14%,-466.95,169.5075,163.13
21-06-2021,158.7,154,161.4,151.5,3.01M,0.47%,-470.35,167.6175,162.085
18-06-2021,157.95,161.2,162.4,145.3,8.47M,-1.92%,-474.8,165.8125,161.05
17-06-2021,161.05,163.25,166,157.8,6.16M,-2.36%,-471.55,164.42000000000002,159.72
16-06-2021,164.95,153.9,168.3,153.05,8.97M,7.42%,-459.65,164.005,159.44
15-06-2021,153.55,156.5,157.75,152.2,2.61M,-1.38%,-471.05,163.2775,158.53000000000003
14-06-2021,155.7,156.95,157.3,150.25,6.19M,1.40%,-465.6,162.515,158.73999999999998
